STATE,COUNTYNAME,edu_white_hs,edu_white_bachelors,edu_white_non_hispanic_hs,edu_white_non_hispanic_bachelors,edu_black_hs,edu_black_bachelors,edu_ai_an_hs,edu_ai_an_bachelors,edu_asian_hs,edu_asian_bachelors,edu_npi_hs,edu_npi_bachelors,edu_other_hs,edu_other_bachelors,emp_pop_ratio_white,emp_pop_ratio_black,emp_pop_ratio_ai_an,emp_pop_ratio_asian,emp_pop_ratio_npi,emp_pop_ratio_other,emp_pop_ratio_white_non_hispanic,unemp_rate_white,unemp_rate_black,unemp_rate_ai_an,unemp_rate_asian,unemp_rate_npi,unemp_rate_other,unemp_rate_white_non_hispanic,hi_white_with_coverage,hi_white_no_coverage,hi_black_with_coverage,hi_black_no_coverage,hi_asian_with_coverage,hi_asian_no_coverage,hi_ai_an_with_coverage,hi_ai_an_no_coverage,hi_npi_with_coverage,hi_npi_no_coverage,hi_other_with_coverage,hi_other_no_coverage,MUA_County,MUA_State,MUA_count
Virginia,Spotsylvania County,92.75,31.521428571428572,92.87857142857142,31.457142857142856,85.28571428571429,21.27857142857143,81.8111111111111,5.344444444444445,89.02857142857144,35.19285714285714,87.5,25.0,55.16923076923077,18.615384615384617,62.35,58.635714285714286,39.56666666666667,52.23571428571428,62.5,67.2642857142857,62.17142857142857,4.328571428571428,6.485714285714286,21.25714285714286,5.127272727272727,0.0,1.5538461538461539,4.385714285714285,156070.0,9115.0,37904.0,2795.0,5278.0,504.0,412.0,14.0,80.0,15.0,6511.0,3673.0,Spotsylvania County,Virginia,1.0
Louisiana,St. Bernard Parish,82.2,16.55,84.75,17.366666666666667,73.81666666666666,13.5,54.650000000000006,7.925,55.05,16.475,,,59.883333333333326,10.0,57.71666666666667,49.93333333333334,21.724999999999998,66.325,,80.68333333333334,58.29999999999999,5.183333333333333,14.799999999999999,12.066666666666668,4.75,,7.1000000000000005,5.033333333333333,26489.0,2244.0,10201.0,679.0,936.0,135.0,244.0,83.0,0.0,0.0,418.0,174.0,St. Bernard Parish,Louisiana,3.0
Missouri,St. Charles County,96.08666666666666,35.11333333333334,96.09333333333333,35.06666666666667,85.05,30.233333333333334,98.78888888888889,38.266666666666666,93.66363636363636,63.65454545454545,100.0,0.0,83.31,37.72,63.39333333333333,61.5923076923077,81.24444444444445,72.10000000000001,25.0,81.5,63.266666666666666,4.073333333333333,3.15,0.6777777777777777,4.245454545454545,0.0,1.0083333333333333,4.066666666666666,344679.0,13822.0,18979.0,1325.0,10393.0,916.0,300.0,46.0,173.0,11.0,3422.0,649.0,St. Charles County,Missouri,13.0
Louisiana,St. Charles Parish,92.4,22.9,92.86,23.43,77.11111111111111,14.88888888888889,96.98333333333333,30.849999999999998,87.875,42.3,100.0,0.0,79.48571428571428,6.257142857142857,59.67999999999999,45.166666666666664,60.23333333333333,59.1,50.0,57.028571428571425,59.11,5.359999999999999,13.944444444444445,4.9,11.3,0.0,11.457142857142857,5.63,43229.0,1946.0,26725.0,1941.0,754.0,109.0,536.0,42.0,4.0,0.0,2481.0,967.0,St. Charles Parish,Louisiana,1.0
Alabama,St. Clair County,85.70526315789473,20.42105263157895,85.86842105263158,20.46315789473684,82.33529411764707,10.147058823529411,67.13636363636364,17.79090909090909,96.575,29.866666666666664,100.0,0.0,68.96923076923078,6.4692307692307685,50.62105263157895,55.34705882352941,40.50909090909091,45.23846153846154,50.0,63.7,50.52105263157895,4.4944444444444445,5.9375,3.0125,0.9714285714285714,0.0,13.383333333333333,4.466666666666667,137195.0,11322.0,16865.0,2295.0,1052.0,152.0,392.0,167.0,79.0,0.0,2167.0,926.0,St. Clair County,Alabama,1.0
Illinois,St. Clair County,91.07428571428571,29.362857142857145,91.32571428571428,29.622857142857143,88.26785714285714,25.803571428571427,89.35555555555555,25.283333333333335,91.11304347826086,50.52173913043478,100.0,0.0,77.0142857142857,24.947619047619046,58.80571428571428,49.582142857142856,57.61578947368421,52.15652173913043,66.66666666666667,66.36521739130436,58.57714285714285,4.914285714285715,10.315999999999999,0.0,2.3333333333333335,0.0,3.7142857142857144,4.925714285714286,221529.0,9633.0,72460.0,4882.0,4171.0,224.0,1012.0,57.0,94.0,0.0,3930.0,1046.0,St. Clair County,Illinois,40.0
Michigan,St. Clair County,92.58749999999999,19.370833333333334,92.92083333333333,19.395833333333332,95.06,14.833333333333334,86.77692307692307,7.392307692307693,96.40625,25.7,50.0,50.0,70.10000000000001,10.005882352941178,57.145833333333336,49.76111111111111,62.80714285714286,52.56875,0.0,59.468421052631584,56.96666666666667,5.783333333333334,29.935294117647057,1.0250000000000001,11.591666666666667,,11.094117647058823,5.758333333333333,157702.0,8791.0,3601.0,55.0,810.0,38.0,392.0,40.0,14.0,8.0,1779.0,282.0,St. Clair County,Michigan,5.0
Missouri,St. Clair County,86.60833333333333,12.674999999999999,86.60000000000001,12.641666666666666,70.24285714285715,19.042857142857144,57.614285714285714,8.5,91.66666666666667,0.0,,,78.9,8.325,47.35,1.2285714285714284,43.199999999999996,66.66666666666667,,33.72,47.34166666666667,2.6750000000000003,50.0,16.666666666666668,0.0,,7.15,2.6666666666666665,18307.0,3644.0,24.0,0.0,35.0,0.0,65.0,3.0,0.0,0.0,188.0,17.0,St. Clair County,Missouri,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Croix,U.S. Virgin Islands,1.0
Wisconsin,St. Croix County,95.57368421052632,29.457894736842107,95.60526315789474,29.55263157894737,75.87272727272727,22.69090909090909,91.57857142857142,23.47142857142857,91.65882352941176,31.641176470588235,75.0,25.0,67.7125,15.19375,66.90526315789474,56.30769230769231,55.771428571428565,62.788235294117655,75.0,67.69375,66.89473684210526,3.068421052631579,7.333333333333333,0.0,2.6294117647058823,0.0,1.3333333333333333,3.0473684210526315,137920.0,4991.0,784.0,86.0,2567.0,257.0,216.0,13.0,32.0,0.0,776.0,221.0,St. Croix County,Wisconsin,1.0
Arkansas,St. Francis County,86.99090909090908,9.381818181818183,87.0,9.436363636363636,80.10833333333333,14.508333333333333,59.26666666666667,0.0,100.0,88.0,,,78.78333333333333,10.783333333333333,43.336363636363636,50.083333333333336,16.733333333333334,28.666666666666668,45.9,66.2375,43.42727272727273,3.1100000000000003,7.966666666666666,0.0,0.0,0.0,17.257142857142856,3.15,18206.0,1629.0,14601.0,1054.0,20.0,9.0,80.0,8.0,42.0,20.0,432.0,36.0,St. Francis County,Arkansas,1.0
Missouri,St. Francois County,84.55,13.61875,84.4125,13.78125,75.1,10.100000000000001,76.85,20.419999999999998,93.65555555555555,70.84444444444445,0.0,0.0,90.0,33.2875,51.09375,35.02222222222222,29.830000000000002,69.78888888888889,0.0,60.075,50.93125,4.9125,12.114285714285716,11.6625,6.977777777777778,,0.0,5.0125,110704.0,12842.0,837.0,166.0,967.0,32.0,244.0,59.0,15.0,0.0,742.0,159.0,,,
Louisiana,St. Helena Parish,84.1375,22.625,84.3375,22.8,73.4,14.475,75.95,0.0,84.25,29.625,100.0,50.0,53.5,21.15,56.175,57.0625,45.125,60.075,98.85,57.55,55.4,12.3875,10.9125,0.0,0.0,1.15,0.0,12.8875,42396.0,3211.0,15971.0,1006.0,192.0,32.0,80.0,0.0,44.0,0.0,235.0,321.0,St. Helena Parish,Louisiana,1.0
Louisiana,St. James Parish,90.4125,21.675,90.55,21.6625,86.75714285714285,13.485714285714286,100.0,0.0,50.0,34.55,50.0,0.0,81.46666666666667,33.333333333333336,57.1125,55.84285714285714,100.0,0.0,29.35,61.63333333333333,56.85,2.8625,6.271428571428571,0.0,100.0,0.0,17.533333333333335,2.9,11772.0,444.0,16289.0,1229.0,60.0,0.0,0.0,26.0,46.0,0.0,38.0,153.0,St. James Parish,Louisiana,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. John,U.S. Virgin Islands,2.0
Louisiana,St. John the Baptist Parish,92.46000000000001,17.82,92.6,17.86,81.31666666666666,18.05,78.65,0.0,99.7,71.1,100.0,0.0,97.2,5.3999999999999995,51.48,45.23333333333333,81.85,24.2,79.35,57.833333333333336,51.3,5.5200000000000005,10.6,6.15,45.2,0.0,0.0,5.6,17275.0,784.0,24494.0,1922.0,310.0,88.0,137.0,76.0,47.0,0.0,1408.0,490.0,St. John the Baptist Parish,Louisiana,1.0
Florida,St. Johns County,94.22307692307693,43.93846153846154,94.65384615384616,44.25384615384615,88.19999999999999,31.361538461538462,95.26666666666667,44.888888888888886,93.25833333333333,50.93333333333334,71.5,0.0,84.60769230769232,28.54615384615385,55.95384615384615,57.47692307692308,66.51,64.075,36.85,60.76153846153846,55.83846153846154,5.2153846153846155,1.6923076923076923,0.0,2.075,26.3,10.691666666666668,4.984615384615385,267990.0,22196.0,19144.0,1508.0,11024.0,570.0,375.0,24.0,208.0,0.0,4688.0,759.0,St. Johns County,Florida,12.0
Indiana,St. Joseph County,91.57600000000001,31.444000000000003,92.228,31.584,83.39999999999999,27.79090909090909,95.24117647058823,29.84705882352941,84.43478260869566,55.143478260869564,100.0,30.8,81.23636363636363,13.727272727272727,58.968,54.199999999999996,54.78235294117647,74.00434782608696,47.46666666666667,63.54545454545455,58.596000000000004,3.3125,13.914285714285715,8.773333333333333,1.8434782608695652,0.0,9.205,3.2624999999999997,231839.0,20816.0,31842.0,3156.0,6888.0,536.0,951.0,34.0,182.0,22.0,7210.0,2350.0,St. Joseph County,Indiana,15.0
Michigan,St. Joseph County,89.0,17.1,89.21333333333334,17.146666666666665,99.21538461538461,14.892307692307693,94.675,7.1,85.86666666666666,37.91111111111111,100.0,0.0,61.51666666666667,12.275,60.39333333333333,40.41428571428571,60.275,65.08888888888889,0.0,42.00833333333333,60.36,4.1466666666666665,16.669999999999998,3.75,3.3,,15.319999999999999,4.193333333333333,71656.0,5753.0,1284.0,123.0,431.0,55.0,138.0,19.0,6.0,0.0,737.0,199.0,St. Joseph County,Michigan,8.0
Louisiana,St. Landry Parish,81.73333333333333,20.255555555555556,81.85555555555555,20.366666666666664,68.83125,11.65,59.083333333333336,7.55,70.96666666666665,32.6,100.0,33.333333333333336,75.0125,3.8625,45.41111111111111,38.44375,64.46666666666667,30.566666666666666,47.23333333333333,62.0625,45.422222222222224,5.788235294117647,7.2625,3.22,7.85,0.0,9.942857142857141,5.7823529411764705,80783.0,6313.0,46717.0,4586.0,527.0,2.0,396.0,23.0,220.0,0.0,808.0,431.0,St. Landry Parish,Louisiana,1.0
New York,St. Lawrence County,89.85799999999999,19.234,89.83,19.162,78.69473684210527,16.94736842105263,78.46153846153847,12.776923076923076,87.5047619047619,49.41428571428572,100.0,66.66666666666667,79.76875,14.5125,49.093999999999994,24.936363636363637,38.16923076923077,38.93913043478261,66.66666666666667,48.694736842105264,48.92,6.726530612244899,19.099999999999998,7.823529411764706,11.523529411764704,0.0,16.3,6.785714285714286,103047.0,6489.0,1400.0,138.0,1035.0,104.0,421.0,12.0,51.0,0.0,563.0,20.0,St. Lawrence County,New York,13.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis City,Missouri,40.0
Minnesota,St. Louis County,95.288,26.336,95.3,26.34,84.7,19.224137931034484,77.38372093023256,16.3953488372093,85.63870967741936,40.858064516129026,75.0,25.0,79.4875,33.49583333333333,53.658,49.629411764705885,42.71590909090909,62.28064516129032,40.0,70.00384615384615,53.534,4.846,11.041666666666666,9.72162162162162,3.8560000000000003,33.333333333333336,1.8958333333333333,4.8740000000000006,200560.0,7406.0,2826.0,206.0,1912.0,73.0,4252.0,469.0,30.0,5.0,1011.0,106.0,St. Louis County,Minnesota,31.0
Missouri,St. Louis County,94.10217391304347,47.710869565217386,94.84782608695652,48.01739130434783,91.05434782608695,33.06956521739131,89.359375,33.2375,89.98,61.67111111111111,88.88888888888889,26.444444444444443,87.04347826086956,34.80652173913043,60.29130434782609,60.4304347826087,70.01142857142857,66.40217391304348,73.8157894736842,58.439130434782605,60.18695652173913,3.5195652173913046,5.54,0.9666666666666667,5.093333333333334,4.073333333333333,6.551162790697674,3.5521739130434784,659261.0,29512.0,225037.0,24652.0,46162.0,1880.0,789.0,153.0,183.0,56.0,10332.0,3168.0,St. Louis County,Missouri,6.0
Missouri,St. Louis city,92.14482758620689,47.77931034482759,92.9551724137931,48.251724137931035,86.98275862068965,21.96551724137931,85.26666666666667,24.73888888888889,88.7375,60.833333333333336,96.36363636363636,36.36363636363637,87.87857142857142,35.68928571428572,59.43103448275862,57.48275862068966,56.978947368421046,59.312,59.96666666666667,61.550000000000004,58.92068965517242,3.36551724137931,7.282758620689655,1.7466666666666668,6.182608695652173,15.600000000000001,1.5760000000000003,3.427586206896552,265701.0,16690.0,190882.0,26960.0,17463.0,1179.0,726.0,176.0,204.0,19.0,5037.0,929.0,,,
Florida,St. Lucie County,89.41666666666667,26.455555555555556,90.76111111111112,27.055555555555557,86.67058823529412,21.45294117647059,74.66923076923078,26.930769230769233,84.97777777777777,49.06111111111111,89.5,27.76,72.44444444444444,22.983333333333334,47.166666666666664,60.083333333333336,45.53846153846154,52.97777777777778,74.5,60.60555555555556,45.644444444444446,5.394444444444444,6.866666666666666,9.090909090909092,6.933333333333334,0.0,4.727777777777778,5.4,250945.0,31262.0,61136.0,9412.0,6839.0,1599.0,1064.0,527.0,165.0,24.0,13571.0,4764.0,St. Lucie County,Florida,2.0
Louisiana,St. Martin Parish,85.2875,17.45,85.975,17.6625,82.91111111111111,8.399999999999999,82.95,29.55,70.8125,35.6375,100.0,0.0,68.14285714285714,5.428571428571429,57.9875,54.733333333333334,52.300000000000004,55.725,0.0,38.871428571428574,57.6375,4.4375,6.199999999999999,7.719999999999999,2.8875,,17.099999999999998,4.475,95128.0,8124.0,35409.0,2397.0,2169.0,490.0,391.0,20.0,52.0,0.0,1588.0,753.0,St. Martin Parish,Louisiana,1.0
Louisiana,St. Mary Parish,81.1625,12.35,81.4125,12.4625,88.17777777777778,24.58888888888889,83.03333333333333,4.983333333333333,54.92,20.28,100.0,0.0,56.75,10.366666666666667,44.5875,51.05555555555556,63.46666666666667,68.2,0.0,19.633333333333333,44.325,5.3,1.9000000000000001,2.983333333333333,2.08,,0.65,5.414285714285714,31999.0,2626.0,17379.0,815.0,821.0,54.0,721.0,46.0,13.0,0.0,1449.0,512.0,St. Mary Parish,Louisiana,1.0
Maryland,St. Mary's County,95.60799999999999,41.012,95.632,41.244,86.01818181818182,14.490909090909092,83.33333333333333,0.0,98.85714285714286,64.87857142857142,,,76.17777777777778,28.5,58.668,45.70434782608696,68.78333333333333,51.78,,48.63333333333333,58.364,2.6839999999999997,5.976190476190476,0.0,0.6833333333333332,,12.5,2.7680000000000002,80770.0,4105.0,15582.0,458.0,2697.0,211.0,56.0,12.0,0.0,0.0,1724.0,317.0,St. Mary's County,Maryland,3.0
Louisiana,St. Tammany Parish,90.19444444444444,33.01111111111111,90.35,33.16111111111111,86.025,21.875,77.45714285714287,9.257142857142856,90.95833333333333,39.56666666666667,90.4,40.0,85.14285714285714,24.342857142857145,49.15555555555555,48.93125,58.44285714285714,51.93076923076923,85.12,42.607142857142854,48.90555555555555,6.788235294117648,7.506666666666666,7.476923076923077,10.72,0.0,9.549999999999999,6.841176470588235,216980.0,14160.0,38541.0,3186.0,3497.0,296.0,1277.0,799.0,469.0,220.0,2945.0,522.0,St. Tammany Parish,Louisiana,14.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Thomas,U.S. Virgin Islands,2.0
Kansas,Stafford County,93.16666666666667,25.366666666666664,93.81666666666666,26.516666666666666,91.63333333333333,38.1,98.975,52.15,100.0,11.9,,,67.14,9.76,61.65,23.2,55.85,22.85,,75.96000000000001,61.25,3.6666666666666665,4.35,0.6,30.0,,2.3,3.533333333333333,18406.0,1940.0,187.0,22.0,83.0,9.0,198.0,18.0,0.0,0.0,372.0,252.0,Stafford County,Kansas,1.0
Virginia,Stafford County,95.0,43.46666666666667,95.83333333333333,44.36666666666667,95.36666666666667,35.516666666666666,87.325,17.0,91.56666666666666,40.1,63.2,63.2,81.12,23.3,54.78333333333333,59.6,35.1,38.833333333333336,0.0,60.739999999999995,54.333333333333336,4.083333333333333,4.6000000000000005,2.6666666666666665,2.7399999999999998,,3.9,3.8166666666666664,90719.0,4458.0,28106.0,1529.0,5534.0,412.0,353.0,50.0,7.0,0.0,8678.0,2966.0,Stafford County,Virginia,1.0
California,Stanislaus County,82.62413793103448,18.682758620689654,89.72068965517242,23.29310344827586,90.64545454545454,15.827272727272726,77.40833333333333,9.954166666666667,84.24799999999999,29.724,80.55555555555556,20.783333333333335,63.542857142857144,7.542857142857143,53.682758620689654,54.64545454545455,54.1,57.504,61.43333333333333,62.175000000000004,51.51724137931034,8.382758620689655,6.5,15.979166666666666,7.983333333333333,9.833333333333334,8.767857142857142,7.368965517241379,344354.0,17309.0,15638.0,772.0,39857.0,1292.0,6704.0,382.0,2989.0,655.0,71370.0,8165.0,Stanislaus County,California,9.0
South Dakota,Stanley County,92.65,31.45,92.55,31.45,0.0,0.0,100.0,40.0,,,,,100.0,0.0,60.25,100.0,33.3,,,100.0,60.25,0.0,0.0,0.0,,,0.0,0.0,2648.0,169.0,9.0,0.0,0.0,0.0,126.0,5.0,0.0,0.0,0.0,13.0,Stanley County,South Dakota,1.0
North Carolina,Stanly County,84.82307692307693,20.26923076923077,85.24615384615385,20.361538461538462,88.28333333333335,12.766666666666667,87.43333333333334,16.666666666666668,84.0,25.700000000000003,100.0,0.0,60.42,30.29,57.99230769230769,42.73333333333333,29.766666666666666,66.02222222222223,0.0,67.925,58.138461538461534,4.723076923076923,7.541666666666667,0.0,3.8333333333333335,,1.2272727272727273,3.630769230769231,69189.0,7143.0,8552.0,946.0,1544.0,347.0,129.0,91.0,14.0,0.0,817.0,734.0,Stanly County,North Carolina,4.0
Kansas,Stanton County,86.43333333333334,16.233333333333334,96.89999999999999,20.900000000000002,,,,,0.0,0.0,,,69.1,18.6,57.199999999999996,,,0.0,,98.2,60.833333333333336,1.8333333333333333,,,,,0.0,2.3000000000000003,2961.0,636.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66.0,158.0,Stanton County,Kansas,1.0
Nebraska,Stanton County,93.5375,20.5875,94.8625,21.1375,89.88,41.64,93.325,8.625,75.34,44.660000000000004,100.0,100.0,66.65714285714286,25.142857142857142,65.225,57.760000000000005,87.74,54.86,100.0,84.95714285714287,64.9,0.7124999999999999,0.0,0.0,0.0,0.0,1.542857142857143,0.6875,31751.0,2025.0,344.0,0.0,343.0,75.0,396.0,127.0,3.0,0.0,1389.0,450.0,Stanton County,Nebraska,1.0
Illinois,Stark County,93.30000000000001,22.344444444444445,93.4111111111111,22.4,96.71428571428571,31.52857142857143,83.33333333333333,0.0,91.16666666666667,63.36666666666667,,,55.11666666666667,1.45,50.733333333333334,61.271428571428565,56.666666666666664,70.16666666666667,,60.583333333333336,50.8,3.475,0.6714285714285715,0.0,8.633333333333333,,4.016666666666667,3.375,21512.0,1203.0,874.0,2.0,87.0,7.0,18.0,0.0,14.0,0.0,943.0,182.0,Stark County,Illinois,3.0
North Dakota,Stark County,92.46666666666667,19.799999999999997,92.48888888888888,19.77777777777778,85.65,41.175,68.66,1.06,93.33333333333333,43.13333333333333,66.7,0.0,76.03333333333333,0.03333333333333333,64.45555555555556,56.675,76.98571428571428,62.86666666666667,71.3,50.13333333333333,64.35555555555555,2.3444444444444446,0.0,8.857142857142858,0.0,0.0,37.65,2.3444444444444446,29310.0,2124.0,782.0,37.0,335.0,81.0,443.0,106.0,160.0,0.0,612.0,374.0,Stark County,North Dakota,4.0
Ohio,Stark County,90.49545454545455,19.820454545454545,90.54772727272727,19.811363636363637,81.03243243243243,13.783783783783784,96.15384615384616,9.623076923076923,83.33461538461538,44.0923076923077,100.0,0.0,84.95714285714287,26.442857142857143,59.10454545454545,49.44054054054054,63.87692307692308,62.861538461538466,100.0,68.60666666666665,59.01590909090908,4.5249999999999995,7.977419354838709,3.6999999999999997,2.569565217391304,0.0,7.2,4.470454545454545,373845.0,25979.0,25713.0,2138.0,3054.0,600.0,369.0,40.0,10.0,17.0,2606.0,666.0,Stark County,Ohio,26.0
Indiana,Starke County,89.53999999999999,13.780000000000001,89.99,13.77,73.875,19.65,91.675,1.0,100.0,54.760000000000005,100.0,0.0,89.6,32.6375,53.85,44.475,40.05,63.43333333333334,0.0,71.9625,53.67,3.72,10.433333333333334,0.0,0.0,,0.3625,3.5799999999999996,49384.0,3946.0,232.0,43.0,140.0,8.0,194.0,6.0,0.0,22.0,773.0,570.0,Starke County,Indiana,1.0
Texas,Starr County,60.660000000000004,13.979999999999999,88.05,11.425,80.9,2.95,77.8,0.0,100.0,59.45,,,62.93333333333333,2.388888888888889,50.519999999999996,1.95,62.2,42.65,,55.48888888888889,52.974999999999994,7.82,0.0,0.0,0.0,,4.166666666666667,0.2,28049.0,15604.0,51.0,0.0,72.0,15.0,45.0,0.0,0.0,0.0,4097.0,1881.0,Starr County,Texas,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staunton City,Virginia,2.0
Virginia,Staunton city,90.75,26.35,90.94999999999999,26.549999999999997,79.6,9.85,95.75,28.8,100.0,61.050000000000004,100.0,0.0,94.7,75.15,54.95,32.35,18.55,72.2,67.2,94.65,55.3,3.4000000000000004,5.3,0.0,0.0,0.0,0.0,3.3499999999999996,33446.0,2310.0,2912.0,286.0,345.0,106.0,25.0,3.0,83.0,116.0,234.0,45.0,,,
Missouri,Ste. Genevieve County,90.075,17.0875,90.3125,17.1375,64.91428571428571,13.1,82.74,20.84,92.36666666666667,80.21666666666665,,,100.0,30.28333333333333,55.8875,40.5,19.04,55.1,,66.26666666666667,56.025,3.8875,6.3500000000000005,0.0,10.466666666666667,,0.0,3.9125,81202.0,8800.0,860.0,166.0,892.0,21.0,55.0,12.0,0.0,0.0,719.0,122.0,,,
Minnesota,Stearns County,93.1735294117647,21.685294117647057,93.4470588235294,21.74705882352941,78.87857142857142,20.00714285714286,87.16875,8.50625,87.32631578947368,29.63684210526316,100.0,0.0,68.032,16.648,67.81176470588235,64.00666666666667,30.938888888888886,67.38,33.333333333333336,74.36,67.82352941176471,2.576470588235294,4.546153846153846,34.739999999999995,12.621052631578948,0.0,3.0839999999999996,2.591176470588235,149430.0,5742.0,12222.0,730.0,2829.0,246.0,223.0,18.0,32.0,13.0,2447.0,505.0,Stearns County,Minnesota,16.0
Minnesota,Steele County,94.41538461538462,22.638461538461538,94.63846153846154,22.784615384615385,65.24,12.46,79.68571428571428,0.0,73.19,8.52,50.0,0.0,81.48333333333333,13.1,64.26923076923077,53.92,40.32857142857143,70.39,56.65,73.21666666666667,64.22307692307692,3.646153846153846,2.3625,1.8499999999999999,7.666666666666667,0.0,7.016666666666667,3.6153846153846154,73094.0,3087.0,3825.0,497.0,627.0,4.0,196.0,55.0,31.0,16.0,2407.0,1009.0,,,
North Dakota,Steele County,95.2,33.2375,95.2,33.25,100.0,100.0,75.36666666666666,61.9,100.0,100.0,,,33.333333333333336,0.0,57.5625,100.0,19.8,100.0,,70.0,57.55,1.3375,0.0,0.0,0.0,,0.0,1.3375,5687.0,209.0,11.0,0.0,2.0,0.0,88.0,0.0,0.0,0.0,21.0,0.0,Steele County,North Dakota,1.0
Georgia,Stephens County,84.73333333333333,16.2,84.56666666666666,15.966666666666667,87.8,3.9,100.0,25.0,91.4,21.1,,,53.93333333333334,9.666666666666666,50.900000000000006,54.6,30.3,33.6,,78.23333333333333,50.8,3.725,3.1,0.0,23.8,,0.0,3.8,21516.0,3930.0,2837.0,332.0,198.0,117.0,20.0,22.0,38.0,0.0,427.0,328.0,,,
Oklahoma,Stephens County,91.05,21.683333333333334,91.08333333333333,21.78333333333333,90.8,13.533333333333333,92.0,27.339999999999996,63.76666666666667,4.233333333333333,92.7,60.0,66.14,0.6599999999999999,53.18333333333334,30.066666666666663,37.760000000000005,79.66666666666667,9.1,40.9,53.333333333333336,4.5,1.65,5.12,0.0,0.0,2.8000000000000003,4.533333333333334,30089.0,4509.0,580.0,80.0,154.0,53.0,1283.0,400.0,51.0,14.0,1059.0,363.0,Stephens County,Oklahoma,2.0
Texas,Stephens County,86.78571428571429,27.257142857142856,88.11428571428571,28.342857142857138,86.97999999999999,5.7,75.95,0.0,81.93333333333334,59.1,,,62.17999999999999,1.3800000000000001,52.871428571428574,37.48,56.120000000000005,35.260000000000005,,56.36,51.81428571428571,4.5285714285714285,4.7,25.0,10.133333333333333,,6.04,4.8428571428571425,23558.0,4757.0,572.0,56.0,145.0,4.0,152.0,0.0,0.0,0.0,597.0,276.0,Stephens County,Texas,1.0
Illinois,Stephenson County,93.64736842105263,23.773684210526316,93.73684210526316,23.80526315789474,85.2375,15.4125,84.3,2.6,96.02000000000001,79.7,,,76.38888888888889,22.077777777777776,62.41052631578947,83.67,32.06666666666667,89.89999999999999,,64.33333333333333,62.473684210526315,3.236842105263158,2.111111111111111,31.25,0.0,,0.0,3.231578947368421,43920.0,2402.0,3452.0,180.0,314.0,110.0,75.0,12.0,0.0,0.0,373.0,126.0,Stephenson County,Illinois,5.0
Texas,Sterling County,94.8,28.0,99.5,31.7,100.0,100.0,100.0,0.0,100.0,0.0,,,59.8,0.0,60.6,0.0,0.0,0.0,,65.5,60.7,0.0,,,,,0.0,0.0,765.0,250.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,159.0,10.0,,,
Indiana,Steuben County,90.33,17.98,90.32000000000001,18.06,56.739999999999995,16.0,72.23333333333333,0.0,100.0,56.339999999999996,,,80.03333333333333,29.41111111111111,59.379999999999995,27.816666666666666,30.55,93.7,,70.80000000000001,59.35,5.46,0.0,0.0,0.0,,1.8111111111111111,5.42,43915.0,6946.0,80.0,25.0,227.0,0.0,45.0,1.0,0.0,0.0,539.0,187.0,,,
New York,Steuben County,91.37567567567568,21.743243243243242,91.45405405405405,21.74864864864865,65.73809523809524,14.242857142857142,88.46153846153847,22.115384615384617,86.07727272727273,52.222727272727276,,,84.65789473684211,28.384210526315787,54.32972972972973,47.59090909090909,49.107142857142854,51.7,,47.8421052631579,54.34324324324324,5.447222222222222,13.023529411764706,0.0,0.7375,,20.173333333333336,5.413888888888889,113064.0,6268.0,1562.0,51.0,1747.0,156.0,107.0,10.0,5.0,0.0,847.0,48.0,Steuben County,New York,2.0
Kansas,Stevens County,88.46666666666665,10.133333333333333,92.39999999999999,10.866666666666667,60.0,30.0,100.0,50.0,,,,,31.799999999999997,5.6,63.5,60.0,100.0,,,59.6,61.166666666666664,0.2333333333333333,0.0,0.0,,,17.9,0.3,3392.0,440.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,586.0,260.0,,,
Minnesota,Stevens County,96.27142857142857,21.62857142857143,96.28571428571429,21.2,93.76666666666667,4.166666666666667,94.43333333333334,33.333333333333336,66.36,16.36,100.0,0.0,94.275,39.775,63.628571428571426,87.83333333333333,29.96666666666667,32.833333333333336,0.0,76.575,63.628571428571426,2.6142857142857143,0.0,3.4,4.766666666666667,,3.3,2.6142857142857143,9780.0,395.0,185.0,0.0,107.0,1.0,139.0,21.0,39.0,0.0,349.0,24.0,,,
Washington,Stevens County,90.98636363636363,20.222727272727273,90.93181818181819,20.277272727272727,89.21818181818182,26.50909090909091,88.7764705882353,18.81764705882353,73.81538461538462,26.23846153846154,95.14444444444445,20.077777777777776,83.67857142857143,11.221428571428572,41.43181818181818,19.463636363636365,46.72941176470588,27.692307692307693,61.21111111111111,57.57142857142857,41.57727272727273,3.3590909090909093,33.425,11.173333333333334,4.085714285714286,4.285714285714286,3.1076923076923078,3.2636363636363637,54791.0,3575.0,166.0,40.0,411.0,13.0,1987.0,368.0,221.0,38.0,559.0,87.0,Stevens County,Washington,5.0
