STATE,COUNTYNAME,edu_white_hs,edu_white_bachelors,edu_white_non_hispanic_hs,edu_white_non_hispanic_bachelors,edu_black_hs,edu_black_bachelors,edu_ai_an_hs,edu_ai_an_bachelors,edu_asian_hs,edu_asian_bachelors,edu_npi_hs,edu_npi_bachelors,edu_other_hs,edu_other_bachelors,emp_pop_ratio_white,emp_pop_ratio_black,emp_pop_ratio_ai_an,emp_pop_ratio_asian,emp_pop_ratio_npi,emp_pop_ratio_other,emp_pop_ratio_white_non_hispanic,unemp_rate_white,unemp_rate_black,unemp_rate_ai_an,unemp_rate_asian,unemp_rate_npi,unemp_rate_other,unemp_rate_white_non_hispanic,hi_white_with_coverage,hi_white_no_coverage,hi_black_with_coverage,hi_black_no_coverage,hi_asian_with_coverage,hi_asian_no_coverage,hi_ai_an_with_coverage,hi_ai_an_no_coverage,hi_npi_with_coverage,hi_npi_no_coverage,hi_other_with_coverage,hi_other_no_coverage,MUA_County,MUA_State,MUA_count
Louisiana,Allen Parish,78.01333333333334,12.726666666666667,78.29333333333334,12.693333333333333,72.42857142857143,8.9,61.91428571428571,2.6285714285714286,67.98333333333333,21.066666666666666,,,40.26666666666667,1.0666666666666667,45.6,35.6,7.5375,55.06666666666666,,33.333333333333336,46.093333333333334,11.879999999999999,4.4,24.45,19.0,,0.0,11.94,26223.0,2819.0,4243.0,147.0,424.0,79.0,635.0,104.0,0.0,0.0,174.0,133.0,Allen Parish,Louisiana,1.0
South Carolina,Allendale County,76.60000000000001,18.216666666666665,77.7,18.483333333333334,78.60000000000001,5.25,44.13333333333333,33.333333333333336,100.0,66.66666666666667,100.0,0.0,91.7,23.5,42.53333333333333,31.75,10.799999999999999,33.333333333333336,100.0,91.5,41.93333333333333,8.916666666666666,26.900000000000002,0.0,0.0,0.0,0.0,8.916666666666666,7024.0,601.0,9199.0,1281.0,48.0,0.0,89.0,0.0,8.0,0.0,212.0,92.0,Allendale County,South Carolina,1.0
Michigan,Alpena County,91.2,15.774999999999999,91.2375,15.7625,73.97142857142856,24.25714285714286,82.26666666666667,13.333333333333334,99.675,61.3,50.0,0.0,100.0,10.0,45.225,43.82857142857143,65.53333333333333,65.06,50.0,50.18,45.1625,6.2,25.642857142857142,4.6000000000000005,0.0,0.0,0.0,6.0874999999999995,31414.0,1627.0,156.0,6.0,135.0,11.0,120.0,4.0,32.0,0.0,119.0,7.0,Alpena County,Michigan,1.0
California,Alpine County,95.55,40.2,95.94999999999999,41.9,,,92.2,10.4,100.0,65.15,100.0,100.0,100.0,0.0,37.650000000000006,,31.4,5.3,50.0,100.0,38.55,8.65,,14.4,0.0,0.0,0.0,8.399999999999999,2937.0,59.0,0.0,0.0,72.0,0.0,318.0,42.0,10.0,0.0,28.0,0.0,Alpine County,California,1.0
California,Amador County,93.03333333333335,26.78333333333333,93.91666666666667,27.958333333333332,67.125,0.0,88.5625,0.375,92.85714285714286,19.62857142857143,50.0,0.0,65.67777777777778,2.6222222222222222,49.73333333333333,9.174999999999999,40.9625,45.871428571428574,50.0,50.53333333333333,49.449999999999996,8.008333333333333,25.0,16.666666666666668,0.0,0.0,2.75,8.083333333333334,29934.0,1639.0,72.0,0.0,304.0,9.0,140.0,37.0,28.0,0.0,831.0,32.0,Amador County,California,1.0
Virginia,Amelia County,86.45714285714287,18.342857142857145,86.52857142857144,18.400000000000002,74.17142857142858,8.414285714285715,100.0,0.0,67.65,50.0,,,5.9,2.35,57.18571428571429,48.42857142857143,0.0,25.0,,61.05,57.542857142857144,4.642857142857143,2.3857142857142857,,0.0,,0.0,4.642857142857143,17498.0,1364.0,6047.0,967.0,40.0,1.0,0.0,7.0,0.0,0.0,0.0,170.0,Amelia County,Virginia,1.0
Virginia,Amherst County,89.28888888888889,25.200000000000003,89.3111111111111,25.233333333333334,83.74285714285715,15.37142857142857,74.4,0.0,100.0,80.5,100.0,0.0,73.5,0.0,54.94444444444444,43.9,68.55,75.2,100.0,80.0,55.35555555555556,4.533333333333333,3.2125000000000004,0.0,0.0,0.0,20.0,4.588888888888889,27932.0,2625.0,6117.0,882.0,194.0,15.0,243.0,0.0,12.0,0.0,182.0,101.0,Amherst County,Virginia,1.0
Mississippi,Amite County,86.01111111111112,18.055555555555557,85.98888888888888,17.98888888888889,76.26666666666667,10.833333333333334,100.0,14.799999999999999,100.0,55.416666666666664,,,91.85000000000001,0.0,45.3,35.82222222222222,16.25,61.25,,55.51666666666667,45.3,6.5,6.611111111111111,0.0,20.0,,8.825,6.533333333333333,17115.0,1953.0,14159.0,2306.0,100.0,2.0,74.0,5.0,0.0,0.0,252.0,48.0,Amite County,Mississippi,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anasco Municipio,Puerto Rico,1.0
Alaska,Anchorage Borough,96.75,40.02777777777778,97.22777777777777,40.81111111111111,94.49375,34.28125,87.46111111111111,11.216666666666667,87.44117647058823,25.44705882352941,90.49166666666667,11.933333333333332,79.47647058823529,26.794117647058822,66.69444444444444,58.41875,55.955555555555556,65.38235294117646,55.54,65.06470588235294,66.71666666666667,3.2777777777777777,4.966666666666667,9.929411764705883,5.7125,7.578571428571428,5.40625,3.15,159239.0,12882.0,12980.0,1286.0,24825.0,3610.0,16397.0,5000.0,7215.0,895.0,5676.0,896.0,Anchorage Borough,Alaska,15.0
Kansas,Anderson County,87.02727272727272,16.318181818181817,87.61818181818181,16.599999999999998,100.0,25.46666666666667,95.0,5.0,50.0,0.0,,,100.0,0.0,54.90909090909091,78.96666666666665,35.0,100.0,,100.0,54.53636363636363,3.7454545454545456,0.0,0.0,0.0,,0.0,3.936363636363636,9583.0,1217.0,17.0,19.0,4.0,0.0,72.0,1.0,0.0,0.0,2.0,0.0,Anderson County,Kansas,2.0
Kentucky,Anderson County,87.89999999999999,17.157142857142855,88.55714285714285,17.214285714285715,90.5,24.333333333333332,100.0,0.0,97.05,35.05,100.0,50.0,77.53333333333333,2.4,60.214285714285715,27.55,59.5,86.25,100.0,78.83333333333333,60.41428571428571,3.485714285714286,40.233333333333334,15.4,0.0,0.0,1.4333333333333333,3.5,67856.0,4470.0,5185.0,488.0,914.0,105.0,37.0,0.0,39.0,0.0,775.0,464.0,,,
South Carolina,Anderson County,85.19047619047619,25.685714285714283,85.5904761904762,25.952380952380953,82.85,11.74,72.27222222222223,33.650000000000006,88.0,58.15,100.0,25.0,63.20526315789474,14.410526315789474,54.36666666666667,61.629999999999995,56.09444444444445,58.45333333333333,75.0,60.699999999999996,54.11904761904762,4.542857142857143,9.535,15.523076923076925,6.623076923076923,0.0,1.71875,4.628571428571429,250119.0,26910.0,50123.0,7216.0,4084.0,322.0,558.0,372.0,79.0,31.0,4937.0,2710.0,Anderson County,South Carolina,6.0
Tennessee,Anderson County,88.7090909090909,26.254545454545454,88.72727272727273,26.345454545454547,91.54285714285713,18.057142857142857,64.13333333333334,18.866666666666667,68.15,37.0125,100.0,50.0,74.41111111111111,36.900000000000006,55.809090909090905,46.6125,46.916666666666664,61.95,50.0,47.49,55.78181818181818,5.027272727272727,9.083333333333334,11.26,0.35,0.0,7.4625,5.081818181818182,132994.0,10143.0,4408.0,259.0,1884.0,112.0,412.0,95.0,87.0,0.0,944.0,246.0,Anderson County,Tennessee,1.0
Texas,Anderson County,89.5,14.509090909090908,92.88181818181819,15.772727272727273,82.15454545454546,13.9,87.53333333333335,17.566666666666666,92.08888888888889,31.899999999999995,50.0,0.0,44.58888888888889,4.933333333333334,46.13636363636363,42.78181818181818,43.916666666666664,52.733333333333334,0.0,58.333333333333336,45.41818181818182,2.9181818181818184,5.930000000000001,0.0,0.0,,5.014285714285714,2.9272727272727277,52747.0,9148.0,8604.0,2258.0,361.0,298.0,428.0,54.0,31.0,0.0,1105.0,400.0,,,
Missouri,Andrew County,92.5764705882353,20.141176470588235,92.56470588235294,20.16470588235294,72.76666666666667,3.9499999999999997,100.0,25.3,71.45,31.099999999999998,80.06666666666666,17.933333333333334,51.225,0.0,57.98235294117647,57.28333333333333,81.85714285714286,42.34285714285714,24.666666666666668,42.05,57.911764705882355,4.858823529411764,16.95,0.0,0.6,0.0,31.399999999999995,4.905882352941176,53601.0,4072.0,1711.0,460.0,782.0,201.0,128.0,117.0,326.0,67.0,491.0,113.0,Andrew County,Missouri,3.0
Texas,Andrews County,78.9,13.0,90.4,21.9,97.6,89.7,,,100.0,52.6,100.0,100.0,53.1,0.0,66.4,92.8,,0.0,0.0,66.8,68.2,3.6,5.8,,,,4.3,3.3,11925.0,2804.0,384.0,28.0,57.0,0.0,0.0,0.0,26.0,0.0,1269.0,598.0,,,
Maine,Androscoggin County,92.86315789473684,21.457894736842103,92.98421052631579,21.44736842105263,74.3,13.919999999999998,86.63333333333333,4.383333333333334,99.5,60.1125,,,85.71428571428571,22.2,64.38947368421053,56.92857142857143,40.32857142857143,37.324999999999996,,59.9125,64.42105263157895,4.3,20.072727272727274,0.0,2.8000000000000003,,1.0571428571428572,4.321052631578947,108873.0,8910.0,2152.0,435.0,1065.0,111.0,165.0,13.0,0.0,0.0,370.0,17.0,Androscoggin County,Maine,9.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angaur State,Republic of Palau,1.0
Texas,Angelina County,83.88571428571429,16.757142857142856,86.84285714285714,17.357142857142858,77.10000000000001,11.683333333333332,57.45,2.85,86.03333333333335,60.53333333333333,100.0,55.4,60.0,7.675,49.028571428571425,43.05714285714286,73.02000000000001,78.11666666666666,50.0,46.85,48.699999999999996,7.228571428571428,10.0,0.0,0.0,0.0,9.05,7.171428571428572,62589.0,13247.0,13727.0,3561.0,1000.0,98.0,103.0,167.0,51.0,37.0,2486.0,944.0,,,
Maryland,Anne Arundel County,94.31951219512194,44.27804878048781,94.43414634146342,44.43414634146341,91.83333333333333,31.96153846153846,86.20952380952382,16.804761904761904,90.915625,57.74375,75.0,29.924999999999997,79.99677419354839,30.31935483870968,58.76829268292683,54.3974358974359,67.0304347826087,62.6875,36.46666666666667,64.70909090909092,58.46829268292682,5.9975609756097565,12.965789473684211,0.0,5.321875,0.0,6.341935483870968,6.078048780487805,406729.0,13841.0,102112.0,5515.0,21263.0,1546.0,1057.0,81.0,161.0,0.0,12370.0,4876.0,Anne Arundel County,Maryland,12.0
Minnesota,Anoka County,95.2,30.586363636363636,95.55454545454545,30.85,90.84545454545454,35.61363636363637,93.46666666666667,13.816666666666666,88.14545454545454,37.622727272727275,75.0,17.75,67.535,24.134999999999998,68.55454545454546,72.85909090909091,60.12222222222223,72.22272727272728,50.0,72.725,68.4590909090909,3.3272727272727276,5.6499999999999995,4.083333333333333,4.059090909090909,0.0,9.97,3.3363636363636364,475974.0,16081.0,28624.0,2158.0,25041.0,871.0,2131.0,156.0,128.0,17.0,7903.0,1993.0,,,
North Carolina,Anson County,86.8625,14.25,88.5625,14.825,75.74285714285715,5.171428571428572,59.2,0.0,82.0,21.3,100.0,21.45,90.0,25.0,57.625,46.41428571428571,26.85,54.833333333333336,0.0,75.0,57.775,3.6,9.157142857142857,0.0,9.65,,0.0,3.8000000000000003,17597.0,2037.0,11802.0,1709.0,291.0,33.0,56.0,0.0,2.0,0.0,112.0,23.0,Anson County,North Carolina,1.0
Nebraska,Antelope County,92.19166666666666,17.8,92.25833333333333,17.883333333333333,83.11428571428571,8.114285714285714,69.43333333333334,33.333333333333336,75.0,32.375,100.0,0.0,28.919999999999998,0.0,67.77499999999999,61.51428571428572,69.43333333333334,60.0,100.0,77.66666666666667,67.69166666666666,1.9749999999999999,14.285714285714286,0.0,25.0,0.0,0.0,2.0166666666666666,10671.0,709.0,69.0,17.0,43.0,0.0,13.0,16.0,1.0,0.0,45.0,53.0,Antelope County,Nebraska,1.0
Michigan,Antrim County,93.3375,29.70625,94.3125,30.03125,82.68181818181819,12.52727272727273,85.95714285714287,7.714285714285714,78.85,28.72,50.0,0.0,70.56666666666666,35.76666666666667,54.0375,46.53636363636363,72.73571428571428,55.21,0.0,55.0,53.05625,4.46875,8.65,6.614285714285714,10.0,,0.4857142857142857,5.0125,53087.0,3702.0,222.0,35.0,186.0,20.0,517.0,52.0,9.0,2.0,230.0,47.0,Antrim County,Michigan,6.0
Arizona,Apache County,91.02307692307691,32.37307692307692,94.19615384615385,36.6,92.23333333333333,47.84166666666667,80.53461538461539,8.842307692307692,89.39999999999999,54.38181818181818,100.0,0.0,74.69444444444444,12.194444444444445,45.62692307692308,52.784615384615385,35.93076923076923,56.43333333333334,72.05,48.44736842105263,45.01538461538462,5.073913043478261,10.0,12.255999999999998,12.35,0.0,5.705555555555556,4.6695652173913045,36021.0,3362.0,571.0,14.0,369.0,14.0,37764.0,17806.0,55.0,0.0,937.0,570.0,Apache County,Arizona,1.0
Iowa,Appanoose County,89.64545454545454,14.263636363636364,89.65454545454546,14.272727272727273,100.0,13.4,50.0,0.0,66.66666666666667,42.03333333333333,,,100.0,0.0,53.04545454545455,0.0,50.0,65.23333333333333,,100.0,53.08181818181818,5.172727272727273,,0.0,0.0,,0.0,5.199999999999999,12628.0,1437.0,73.0,0.0,24.0,16.0,49.0,0.0,0.0,0.0,15.0,0.0,Appanoose County,Iowa,1.0
Georgia,Appling County,80.41428571428571,13.142857142857142,81.07142857142857,13.299999999999999,79.37142857142858,3.057142857142857,50.0,36.5,100.0,19.25,,,34.38,0.0,53.785714285714285,53.214285714285715,32.56666666666667,68.0,,69.58,53.528571428571425,3.814285714285714,9.171428571428569,0.0,0.0,,0.86,3.6999999999999997,26778.0,5189.0,5738.0,773.0,39.0,6.0,123.0,3.0,0.0,0.0,935.0,413.0,Appling County,Georgia,1.0
Virginia,Appomattox County,87.425,19.9,87.8875,19.975,79.375,12.5625,83.3,0.0,92.3,86.73333333333333,,,100.0,65.8,64.1125,54.4,50.0,68.60000000000001,,71.05,64.03750000000001,3.2125,6.675,0.0,0.0,,0.0,3.2,21141.0,1880.0,8318.0,969.0,94.0,6.0,26.0,0.0,0.0,0.0,60.0,0.0,Appomattox County,Virginia,1.0
Texas,Aransas County,85.52499999999999,18.224999999999998,94.975,23.775,63.666666666666664,12.300000000000002,40.85,10.825000000000001,44.099999999999994,3.3,,,54.96666666666667,9.866666666666667,42.675,35.6,43.550000000000004,46.05,,52.300000000000004,38.699999999999996,4.35,0.0,0.0,0.0,,2.966666666666667,4.075,26257.0,5426.0,372.0,102.0,268.0,142.0,244.0,42.0,0.0,0.0,1009.0,303.0,Aransas County,Texas,1.0
Colorado,Arapahoe County,94.51578947368421,47.76578947368421,96.56842105263158,49.892105263157895,88.86111111111111,36.30833333333333,90.64736842105263,30.24473684210526,85.31944444444444,48.361111111111114,92.77272727272727,46.04090909090909,81.89736842105263,27.318421052631578,67.33947368421053,63.083333333333336,71.81842105263158,65.67777777777778,66.44583333333334,67.05526315789473,66.73684210526316,3.9210526315789473,6.0771428571428565,4.515789473684211,3.7800000000000002,2.2904761904761903,4.4526315789473685,3.884210526315789,753304.0,47797.0,88211.0,8822.0,57113.0,4491.0,5505.0,1157.0,2197.0,182.0,48297.0,12867.0,Arapahoe County,Colorado,9.0
Texas,Archer County,88.97,23.77,91.06,24.85,87.98333333333333,13.450000000000001,72.85,4.87,84.72,72.52000000000001,73.1,0.0,66.42999999999999,16.15,59.510000000000005,53.300000000000004,75.72,79.3,82.06666666666666,62.410000000000004,59.17999999999999,3.53,1.9,0.0,0.9800000000000001,0.0,3.8000000000000003,3.13,46796.0,6672.0,3658.0,639.0,1602.0,184.0,385.0,166.0,67.0,12.0,1256.0,262.0,Archer County,Texas,1.0
Colorado,Archuleta County,96.14,35.1,96.47999999999999,35.980000000000004,89.73333333333333,7.7,96.6,14.025,84.8,36.15,100.0,0.0,89.2,28.1,50.1,65.46666666666667,71.275,52.36666666666667,100.0,68.725,49.519999999999996,3.84,18.566666666666666,6.75,13.333333333333334,0.0,3.5,3.9799999999999995,20528.0,2246.0,225.0,0.0,160.0,29.0,1221.0,526.0,18.0,0.0,1439.0,267.0,Archuleta County,Colorado,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arecibo Municipio,Puerto Rico,1.0
Michigan,Arenac County,87.3,11.25,87.41666666666667,11.333333333333334,74.6375,4.325,81.54545454545455,3.4181818181818184,66.28,53.7,100.0,0.0,100.0,8.714285714285714,45.98333333333333,28.044444444444444,50.2,97.14,0.0,30.314285714285713,45.71666666666667,7.7250000000000005,20.0,6.862500000000001,1.54,,0.0,7.7749999999999995,31541.0,2015.0,112.0,2.0,68.0,0.0,296.0,23.0,4.0,0.0,78.0,12.0,Arenac County,Michigan,1.0
Arkansas,Arkansas County,86.1846153846154,16.7,86.83076923076922,16.884615384615383,83.13636363636364,7.672727272727273,100.0,0.0,100.0,100.0,,,68.05,8.65,50.44615384615384,30.20909090909091,18.75,0.0,,46.65,50.276923076923076,3.1846153846153844,13.577777777777778,50.0,,,0.0,3.1538461538461537,12737.0,736.0,5210.0,327.0,10.0,0.0,102.0,0.0,0.0,0.0,126.0,0.0,Arkansas County,Arkansas,1.0
Virginia,Arlington County,98.01538461538462,78.3923076923077,99.22307692307693,81.16923076923078,88.29230769230769,49.76153846153847,90.5375,43.65,96.26153846153846,78.73846153846154,91.8375,33.05,77.72307692307692,36.46923076923077,68.34615384615384,63.42307692307692,58.25555555555555,63.08461538461539,52.31,72.76153846153846,68.11538461538461,2.2153846153846155,6.007692307692308,2.957142857142857,3.1333333333333333,0.0,7.508333333333334,2.269230769230769,202715.0,6666.0,22664.0,1899.0,30098.0,2048.0,653.0,210.0,223.0,58.0,9757.0,4124.0,Arlington County,Virginia,1.0
Pennsylvania,Armstrong County,90.31351351351351,15.91891891891892,90.2945945945946,15.913513513513513,84.45333333333333,5.1,83.33333333333333,13.85,71.8125,35.1875,,,70.58181818181818,15.654545454545454,56.06216216216217,45.24375,62.457142857142856,62.40625,,54.708333333333336,56.067567567567565,4.378378378378378,7.223076923076923,6.4799999999999995,4.361538461538462,,0.0,4.3621621621621625,112688.0,4786.0,784.0,76.0,298.0,76.0,72.0,23.0,0.0,0.0,198.0,18.0,Armstrong County,Pennsylvania,24.0
Texas,Armstrong County,92.38333333333333,27.583333333333332,94.2,28.900000000000002,86.1,3.075,95.4,13.775,82.53333333333333,37.266666666666666,100.0,100.0,88.75,56.775,60.65,24.05,84.725,26.53333333333333,100.0,67.175,60.56666666666666,1.2,0.0,0.0,3.15,0.0,0.0,1.4000000000000001,23115.0,2610.0,469.0,51.0,512.0,25.0,477.0,3.0,45.0,0.0,976.0,106.0,Armstrong County,Texas,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arno,Marshall Islands,1.0
Maine,Aroostook County,89.2547619047619,16.933333333333334,89.28333333333333,16.873809523809523,88.75263157894737,24.331578947368417,79.40833333333333,9.475,77.92142857142858,40.80714285714286,75.0,0.0,100.0,25.0,47.90952380952381,49.91428571428572,52.98,35.56428571428571,75.0,56.52,47.916666666666664,5.0095238095238095,15.126666666666667,2.5526315789473686,4.044444444444444,0.0,0.0,5.016666666666667,59247.0,5528.0,601.0,76.0,197.0,17.0,1117.0,180.0,25.0,0.0,210.0,0.0,Aroostook County,Maine,41.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arroyo Municipio,Puerto Rico,1.0
Nebraska,Arthur County,90.04285714285713,23.12857142857143,90.02857142857144,23.099999999999998,100.0,0.0,50.0,0.0,85.7,0.0,100.0,0.0,100.0,11.1,57.385714285714286,0.0,50.0,0.0,100.0,100.0,57.471428571428575,0.8571428571428571,,50.0,,0.0,0.0,0.7999999999999999,3403.0,308.0,11.0,0.0,13.0,2.0,19.0,1.0,3.0,0.0,34.0,0.0,Arthur County,Nebraska,1.0
Louisiana,Ascension Parish,91.65,20.35,92.1375,20.275,86.6375,17.0875,100.0,84.2,99.32000000000001,61.720000000000006,,,69.98333333333333,29.46666666666667,59.6375,65.6375,44.833333333333336,68.14,0.0,64.61666666666666,59.125,3.4124999999999996,8.2625,0.0,0.0,,11.583333333333334,3.3625,87536.0,4727.0,26133.0,1857.0,1405.0,159.0,73.0,6.0,33.0,0.0,1393.0,885.0,Ascension Parish,Louisiana,1.0
North Carolina,Ashe County,85.76666666666667,17.108333333333334,87.09166666666665,17.525000000000002,88.8,6.933333333333333,100.0,55.35,75.14,25.4,100.0,0.0,79.36666666666666,12.700000000000001,59.225,12.133333333333333,25.0,31.48,50.0,74.71666666666667,58.89166666666666,2.4583333333333335,32.7,0.0,0.0,0.0,0.0,2.5500000000000003,25898.0,3837.0,172.0,0.0,148.0,14.0,68.0,0.0,4.0,11.0,104.0,53.0,Ashe County,North Carolina,1.0
Ohio,Ashland County,87.72105263157896,18.73157894736842,87.92105263157895,18.75263157894737,87.09,3.28,100.0,24.1,85.15,34.71,50.0,0.0,71.34,13.02,59.215789473684204,66.17,24.5,57.379999999999995,0.0,57.5,59.13157894736842,3.663157894736842,2.2199999999999998,0.0,1.875,,20.0,3.642105263157895,127581.0,10340.0,3574.0,286.0,1270.0,114.0,136.0,0.0,19.0,0.0,417.0,81.0,,,
Wisconsin,Ashland County,94.87272727272726,20.80909090909091,94.86363636363636,20.727272727272727,100.0,0.0,84.28999999999999,14.95,54.957142857142856,41.128571428571426,100.0,0.0,83.73333333333333,3.266666666666667,59.75454545454545,13.75,40.51,49.728571428571435,24.1,77.0,59.85454545454545,3.5181818181818185,26.5,18.474999999999998,0.0,0.0,0.0,3.4818181818181815,15900.0,743.0,97.0,0.0,108.0,0.0,1365.0,210.0,87.0,0.0,59.0,0.0,,,
Arkansas,Ashley County,84.6625,11.3375,85.4625,11.3,78.25,7.9875,75.0,0.0,100.0,54.23333333333333,,,33.22,3.0,41.75,38.625,12.5,67.2,,58.8,41.75,5.35,9.65,0.0,0.0,,0.0,5.675,14574.0,1024.0,6179.0,699.0,62.0,3.0,2.0,0.0,92.0,0.0,219.0,43.0,Ashley County,Arkansas,1.0
Ohio,Ashtabula County,84.31,15.14,84.45,15.209999999999999,76.66875,15.7875,94.8,0.0,85.88333333333333,61.03333333333333,100.0,0.0,75.31428571428572,3.0285714285714285,56.935,23.905882352941177,25.571428571428573,67.22500000000001,50.0,45.0,56.864999999999995,4.665,31.184615384615384,48.825,0.0,0.0,5.775,4.6850000000000005,115451.0,15630.0,3024.0,328.0,596.0,9.0,93.0,18.0,14.0,3.0,413.0,21.0,Ashtabula County,Ohio,9.0
Washington,Asotin County,94.75,30.675,94.825,30.725,10.55,0.0,100.0,0.0,100.0,23.8,100.0,0.0,88.95,12.35,56.525000000000006,65.8,64.3,87.15,0.0,43.5,56.625,3.6,0.0,0.0,0.0,,0.0,3.35,21552.0,1183.0,42.0,67.0,292.0,33.0,109.0,132.0,63.0,0.0,192.0,27.0,Asotin County,Washington,1.0
Louisiana,Assumption Parish,84.30000000000001,16.422222222222224,85.08888888888889,16.688888888888886,75.2375,7.6625,57.3,9.05,73.26666666666667,54.46666666666667,,,59.839999999999996,11.3,61.477777777777774,45.6375,35.96666666666667,34.63333333333333,0.0,57.02,61.544444444444444,1.8888888888888888,12.4,11.2,0.0,,0.475,1.8777777777777775,58692.0,3787.0,24508.0,2639.0,548.0,99.0,711.0,66.0,47.0,0.0,1777.0,392.0,Assumption Parish,Louisiana,1.0
Texas,Atascosa County,70.45625,14.89375,91.38666666666667,31.5,92.95,23.575,76.7,38.61666666666667,80.0,35.910000000000004,,,75.52666666666667,8.32,51.30625,52.98888888888889,20.0,44.0,,69.49333333333333,48.82666666666667,6.8375,3.9777777777777774,24.133333333333336,0.0,,2.066666666666667,4.38,74604.0,15235.0,1087.0,214.0,462.0,49.0,240.0,50.0,0.0,0.0,3190.0,576.0,Atascosa County,Texas,1.0
Kansas,Atchison County,94.3,18.2,94.31818181818181,18.30909090909091,91.8,16.95714285714286,84.08571428571429,5.257142857142858,91.16666666666667,23.333333333333332,100.0,0.0,91.66666666666667,26.900000000000002,63.372727272727275,48.385714285714286,42.84285714285714,81.16666666666667,25.0,64.36666666666666,63.31818181818182,2.7636363636363637,4.14,1.5,10.0,0.0,0.0,2.8000000000000003,24252.0,1975.0,520.0,38.0,94.0,10.0,590.0,149.0,4.0,0.0,167.0,0.0,Atchison County,Kansas,1.0
Missouri,Atchison County,89.525,16.6375,89.4875,16.7,75.0,7.15,87.5,14.875,50.0,0.0,,,25.0,0.0,54.6875,71.92,86.925,0.0,,46.45,54.7,3.4125,0.0,0.0,,,0.0,3.4125,5939.0,699.0,8.0,13.0,16.0,0.0,38.0,13.0,0.0,0.0,15.0,0.0,Atchison County,Missouri,1.0
